m1,m2,th,v0,lHS,lS,mu3,Tc,xi_c,status,error_msg
125.2,20.0,0.0,246.22,0.037275937203149416,0.017943802630975444,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.037275937203149416,0.020612199112344555,0.0,148.15929451524158,0.17986233643035537,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.023677408907380623,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,20.0,0.0,246.22,0.037275937203149416,0.027198441539969146,0.0,149.45531820463725,0.1756399682765103,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.03124308175344834,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.037275937203149416,0.035889194460579546,0.0,150.42572205228177,0.1728573843151891,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.04122622375070703,0.0,150.81600176923658,0.17177272944578553,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.047356914812066664,0.0,151.15437449367923,0.17085815686506864,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.054399291918626816,0.0,151.44784925921329,0.17007157733588998,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.06248893056044153,0.0,151.70244247866498,0.16934463628296825,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.07178156745916432,0.0,151.92332828180275,0.16892435576410747,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.08245609871512814,0.0,152.1149631076247,0.16826678743174409,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.09471802380446535,0.0,152.28119082771425,0.16777228315567028,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.10880340172797033,0.0,152.42533029487032,0.16751288798602829,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.12498339547303773,0.0,152.55024985470342,0.1671347591067089,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.14356949227584734,0.0,152.65843021351776,0.1668674345031518,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.1649195001810554,0.0,152.75201828559295,0.16658169867570527,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.18944443634105368,0.0,152.8328728630687,0.1663862106603067,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.21761643966407193,0.0,152.902603893241,0.1662803199956524,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.24997786014053636,0.0,152.96260634791966,0.16604458600555527,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.2871516998297733,0.0,153.0140891478896,0.16592713166161024,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.3298536065104798,0.0,153.05810022633128,0.16580620950650338,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.37890565088930406,0.0,153.095548215871,0.16569276450463868,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.43525215259784034,0.0,153.12722129816416,0.16572080419113536,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.4999778596503413,0.0,153.15380303868184,0.16553882979821335,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.5743288313418367,0.0,153.1758872478547,0.16543680809522643,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.6597364266112951,0.0,153.1939896666608,0.16538665803018432,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.7578448596789696,0.0,153.20855892228752,0.1653577446062577,success,
125.2,20.0,0.0,246.22,0.037275937203149416,0.8705428534420169,0.0,153.21998604341843,0.1652921295974656,success,
125.2,20.0,0.0,246.22,0.037275937203149416,1.0,0.0,153.22861500255573,0.16529395770225683,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0022292301326709433,0.0,9.61349135219161,25.611124641251887,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0025250744788882515,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.002860180755000562,0.0,75.02836621434999,3.1402130462349596,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.003239759468353335,0.0,84.96715085445213,2.7029809346953217,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0036697126202371888,0.0,92.66799820127514,2.414754822282653,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.004156725475046707,0.0,98.93667007358505,2.203585240912935,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.004708370508256724,0.0,104.18939385949135,2.0390139165512533,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.005333225149484417,0.0,109.20235923640472,1.11649582241604,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.00604100515140306,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0068427156582366025,0.0,120.73604913761261,0.44762909674275486,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.007750822322772149,0.0,125.22954764899431,0.3621291867231531,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.008779445132557908,0.0,129.03115792064028,0.3102914727504062,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.00994457795905543,0.0,132.26490984305667,0.27648058250838853,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.011264337243476552,0.0,135.02961103084175,0.2520093883200301,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.01275924368607644,0.0,137.40408983946242,0.2326495054635317,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.01445254131883898,0.0,139.45131284883632,0.21755473663946742,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.016370558922758426,0.0,141.22193920424507,0.20638593328407062,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.018543119409329924,0.0,142.75739478234232,0.1982760939216978,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.021004003531647886,0.0,144.0919373281538,0.19230636944068383,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.023791475135273327,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,20.0,0.0,246.22,0.04714866363457394,0.026948876115901143,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.03052530033471771,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.03457635697003756,0.0,147.92821453285552,0.17896685227490755,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.03916503517443675,0.0,148.606496601425,0.17711905153121194,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.04436268348178156,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.05025011919277659,0.0,149.72228832938382,0.1740177959180552,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.05691888498866908,0.0,150.17982469861917,0.1728860061518495,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.06447267231197033,0.0,150.58155541552634,0.1718470328387884,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0730289336460859,0.0,150.93442015123492,0.1709674236506024,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.0827207087629005,0.0,151.244443257078,0.17022729923299196,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.09369869333431448,0.0,151.51686410140223,0.16965016133074723,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.10613358207220065,0.0,151.75624627589156,0.16899062318283492,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.12021872282984453,0.0,151.96657042435467,0.16845188932975821,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.13617312293301467,0.0,152.15131260410175,0.16803845745283127,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.1542448544855657,0.0,152.3135113999289,0.16764006649889232,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.17471491159805944,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.19790157951475976,0.0,152.5805817995826,0.1669470780623185,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.22416538357377264,0.0,152.68982024087364,0.16676495321685514,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.25391469495082464,0.0,152.78532812396014,0.16640734986164235,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.2876120803493841,0.0,152.86867315795135,0.16627657448507968,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.32578149436731463,0.0,152.94123091281602,0.16599835224858708,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.36901642637288495,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.04714866363457394,0.41798912856443937,0.0,153.05866709640765,0.1658513279857392,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.4734610686991829,0.0,153.1055374398132,0.16565746349352525,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.5362947700186755,0.0,153.1456388428695,0.1655783909163423,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.607467222467916,0.0,153.17969187590722,0.16528229523206694,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.688085073736659,0.0,153.2083305201457,0.1653772229295877,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.7794018363257275,0.0,153.232114522891,0.16526986156880796,success,
125.2,20.0,0.0,246.22,0.04714866363457394,0.8828373781879244,0.0,153.25153729593532,0.16522972109689316,success,
125.2,20.0,0.0,246.22,0.04714866363457394,1.0,0.0,153.26703596970998,0.16515512894579104,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.004170577544044109,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.05963623316594643,0.004664054590364647,0.0,58.593411723201,4.129822494139626,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.005215921534169047,0.0,72.4089146576179,3.271092930356972,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.005833087268492154,0.0,82.04639758692412,2.8221141761527853,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.006523278170300497,0.0,89.56028321124515,2.526037113391968,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.007295134827996316,0.0,95.72262508095032,2.308761874495242,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.008158320214051723,0.0,101.07756194210069,1.464429328564348,success,
125.2,20.0,0.0,246.22,0.05963623316594643,0.009123640657000135,0.0,108.01059604201636,0.705228610211057,success,
125.2,10.0,0.0,246.22,1e-05,0.0003093166902980865,0.0,158.85108193740572,0.15094319018878163,success,
125.2,10.0,0.0,246.22,1e-05,0.06762923136634676,0.0,158.85108919798432,0.1509568762801425,success,
125.2,10.0,0.0,246.22,0.00017782794100389227,1.8838468384577893e-05,0.0,158.84980707306855,0.15100161760163558,success,
125.2,10.0,0.0,246.22,0.00017782794100389227,0.00028594611012303843,0.0,158.8498078387024,0.1508419785535204,success,
125.2,10.0,0.0,246.22,0.00017782794100389227,0.004340330446472699,0.0,158.84981923184537,0.1509650162469798,success,
125.2,10.0,0.0,246.22,0.00017782794100389227,0.0658811843129182,0.0,158.84993560415015,0.15091936037148876,success,
125.2,10.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.85044808713457,0.15086468601857403,success,
125.2,10.0,0.0,246.22,0.0031622776601683794,2.6218169307896196e-06,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.0031622776601683794,0.01378904285104292,0.0,158.82727079397142,0.1509074218716752,success,
125.2,10.0,0.0,246.22,0.05623413251903491,0.005418709662696806,0.0,,,meta_stable,
125.2,10.0,0.0,246.22,0.05623413251903491,0.019972016281753917,0.0,133.71340128716454,0.2151888266096732,success,
125.2,10.0,0.0,246.22,0.05623413251903491,0.07361188533583965,0.0,148.80150205613268,0.17336365016389854,success,
125.2,10.0,0.0,246.22,0.05623413251903491,0.27131510340532033,0.0,152.49304719086643,0.16680314503095398,success,
125.2,10.0,0.0,246.22,0.05623413251903491,1.0,0.0,153.35601709778342,0.1650273056350515,success,
125.2,20.0,0.0,246.22,1e-05,0.0024830024491949063,0.0,158.85108730391713,0.15102975394538762,success,
125.2,20.0,0.0,246.22,1e-05,0.01833656991133788,0.0,158.85108856838846,0.15093746814979653,success,
125.2,20.0,0.0,246.22,1e-05,0.13541259140618306,0.0,158.85109545978366,0.15092612634795152,success,
125.2,20.0,0.0,246.22,0.00017782794100389227,0.00032772539485806244,0.0,158.84990032233185,0.15093288662046722,success,
125.2,20.0,0.0,246.22,0.00017782794100389227,0.0024357492166197313,0.0,158.84990364758437,0.1510571939359932,success,
125.2,20.0,0.0,246.22,0.00017782794100389227,0.018103187422607726,0.0,158.8499264229155,0.15093043919692578,success,
125.2,20.0,0.0,246.22,0.00017782794100389227,0.13454808591209205,0.0,158.85004891412882,0.15093697632705455,success,
125.2,20.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.85045396815397,0.15096506368134452,success,
125.2,20.0,0.0,246.22,0.0031622776601683794,0.00019468606050893511,0.0,158.82847599594933,0.1509119272068502,success,
125.2,20.0,0.0,246.22,0.0031622776601683794,0.0016481667289245502,0.0,158.82852124442041,0.15092096755766832,success,
125.2,20.0,0.0,246.22,0.0031622776601683794,0.013952994678882925,0.0,158.82887995319277,0.15090589798548423,success,
125.2,20.0,0.0,246.22,0.0031622776601683794,0.11812279491648903,0.0,158.83103386090102,0.15091510230242844,success,
125.2,20.0,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83861669603863,0.15088016891482775,success,
125.2,20.0,0.0,246.22,0.05623413251903491,0.00358190619560073,0.0,9.883100795795972,24.912400336799784,success,
125.2,20.0,0.0,246.22,0.05623413251903491,0.014641502842342035,0.0,,,no_transition,
125.2,20.0,0.0,246.22,0.05623413251903491,0.05984902835970463,0.0,148.76937108061145,0.17584629259544432,success,
125.2,20.0,0.0,246.22,0.05623413251903491,0.24464061061014503,0.0,152.48569683429398,0.1671643065639604,success,
125.2,20.0,0.0,246.22,0.05623413251903491,1.0,0.0,153.27924863785552,0.1651171303243296,success,
125.2,30.0,0.0,246.22,1e-05,0.008385429916563769,0.0,158.85109235163162,0.15090082375275787,success,
125.2,30.0,0.0,246.22,1e-05,0.041274664871562915,0.0,158.85109406168692,0.15094600761484944,success,
125.2,30.0,0.0,246.22,1e-05,0.20316167175814168,0.0,158.85110065800575,0.15095586117214596,success,
125.2,30.0,0.0,246.22,0.00017782794100389227,0.0016843868596274193,0.0,158.84998754167103,0.15090844868366313,success,
125.2,30.0,0.0,246.22,0.00017782794100389227,0.008314408983680183,0.0,158.8499941327946,0.1509157966670334,success,
125.2,30.0,0.0,246.22,0.00017782794100389227,0.04104128238283277,0.0,158.8500245350632,0.1508943950364595,success,
125.2,30.0,0.0,246.22,0.00017782794100389227,0.20258648124401787,0.0,158.85014188232236,0.1509755908744965,success,
125.2,30.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.8504655203958,0.15092282119689387,success,
125.2,30.0,0.0,246.22,0.0031622776601683794,0.001360952494760699,0.0,158.83015490390142,0.1509422180309434,success,
125.2,30.0,0.0,246.22,0.0031622776601683794,0.007085691249185539,0.0,158.83026136519902,0.15090745068766104,success,
125.2,30.0,0.0,246.22,0.0031622776601683794,0.03689108963910796,0.0,158.8307796703174,0.1508982271884895,success,
125.2,30.0,0.0,246.22,0.0031622776601683794,0.19207053297970508,0.0,158.8328754548292,0.1509203593658655,success,
125.2,30.0,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83881841094453,0.15091888460553204,success,
125.2,30.0,0.0,246.22,0.05623413251903491,0.0013624170044208186,0.0,,,meta_stable,
125.2,30.0,0.0,246.22,0.05623413251903491,0.007091409120372014,0.0,127.65896495841024,1.3814424945162644,success,
125.2,30.0,0.0,246.22,0.05623413251903491,0.0369109333994796,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,30.0,0.0,246.22,0.05623413251903491,0.19212218351736374,0.0,152.45295079840756,0.16736920399238545,success,
125.2,30.0,0.0,246.22,0.05623413251903491,1.0,0.0,153.134863014386,0.16515095421161344,success,
125.2,40.0,0.0,246.22,1e-05,0.019880969499935095,0.0,158.85109718278153,0.15094790851477524,success,
125.2,40.0,0.0,246.22,1e-05,0.07338799781587797,0.0,158.85109918898132,0.15095053597007674,success,
125.2,40.0,0.0,246.22,1e-05,0.27090219234232477,0.0,158.85110526270142,0.15090391697218092,success,
125.2,40.0,0.0,246.22,0.00017782794100389227,0.005351597743662971,0.0,158.85006999849173,0.15096632574875304,success,
125.2,40.0,0.0,246.22,0.00017782794100389227,0.019786209195378907,0.0,158.85008029796475,0.15095060837716232,success,
125.2,40.0,0.0,246.22,0.00017782794100389227,0.07315461532714782,0.0,158.8501158979427,0.15097210760995214,success,
125.2,40.0,0.0,246.22,0.00017782794100389227,0.27047109887592025,0.0,158.85022392117236,0.15094847987578222,success,
125.2,40.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.85048238903252,0.1508935656556772,success,
125.2,40.0,0.0,246.22,0.0031622776601683794,0.004761610336071621,0.0,158.83167869806266,0.15091543788396852,success,
125.2,40.0,0.0,246.22,0.0031622776601683794,0.018126559844821102,0.0,158.83185333844148,0.15091146554865878,success,
125.2,40.0,0.0,246.22,0.0031622776601683794,0.06900442258342301,0.0,158.83247477149436,0.15089632655567778,success,
125.2,40.0,0.0,246.22,0.0031622776601683794,0.26268692884006056,0.0,158.8344099239226,0.150904920353475,success,
125.2,40.0,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83911731003656,0.1508104585488172,success,
125.2,40.0,0.0,246.22,0.05623413251903491,2.301697012739502e-05,0.0,,,meta_stable,
125.2,40.0,0.0,246.22,0.05623413251903491,0.00033230441820670826,0.0,202.70757467561458,0.0,success,
125.2,40.0,0.0,246.22,0.05623413251903491,0.004797600455164541,0.0,148.3584778065858,0.20177643286769187,success,
125.2,40.0,0.0,246.22,0.05623413251903491,0.06926471291476308,0.0,152.48596605026174,0.16636049996645355,success,
125.2,40.0,0.0,246.22,0.05623413251903491,1.0,0.0,152.9072978139393,0.1648529831708693,success,
125.2,50.0,0.0,246.22,1e-05,0.03883399182133007,0.0,158.85110194807908,0.15117287854362133,success,
125.2,50.0,0.0,246.22,1e-05,0.11467656874428307,0.0,158.85110398267105,0.15091421970198818,success,
125.2,50.0,0.0,246.22,1e-05,0.33863929001857285,0.0,158.85110943251496,0.15094820208456478,success,
125.2,50.0,0.0,246.22,0.00017782794100389227,0.013097242880323169,0.0,158.85014870117826,0.15107589757659895,success,
125.2,50.0,0.0,246.22,0.00017782794100389227,0.03871550343708627,0.0,158.85016262839633,0.1509422704964671,success,
125.2,50.0,0.0,246.22,0.00017782794100389227,0.11444318625555289,0.0,158.8502012901921,0.15101898522436435,success,
125.2,50.0,0.0,246.22,0.00017782794100389227,0.3382945259024345,0.0,158.8502982589087,0.15091485382413766,success,
125.2,50.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.85050378726703,0.15101460505998107,success,
125.2,50.0,0.0,246.22,0.0031622776601683794,0.012164544417800157,0.0,158.83310964012668,0.15094962302309844,success,
125.2,50.0,0.0,246.22,0.0031622776601683794,0.03662873214495388,0.0,158.83335156501607,0.15091552828464985,success,
125.2,50.0,0.0,246.22,0.0031622776601683794,0.11029299351182811,0.0,158.83403306580297,0.15089707178101636,success,
125.2,50.0,0.0,246.22,0.0031622776601683794,0.3321038896367041,0.0,158.83577183793224,0.15089929940354402,success,
125.2,50.0,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83949809673118,0.1508153484502378,success,
125.2,50.0,0.0,246.22,0.05623413251903491,0.0013315909260789122,0.0,158.48803090023975,0.15049855714286992,success,
125.2,50.0,0.0,246.22,0.05623413251903491,0.006970727735751889,0.0,158.48965478847413,0.15052000426427184,success,
125.2,50.0,0.0,246.22,0.05623413251903491,0.036490970473240535,0.0,158.49770868122067,0.1504579256399019,success,
125.2,50.0,0.0,246.22,0.05623413251903491,0.191026098932163,0.0,158.5317068488802,0.15040059178890025,success,
125.2,50.0,0.0,246.22,0.05623413251903491,1.0,0.0,158.63322163095057,0.15038067885389808,success,
125.2,60.0,0.0,246.22,1e-05,0.06710886753848147,0.0,158.85110623646767,0.15096369318908745,success,
125.2,60.0,0.0,246.22,1e-05,0.40637467644622993,0.0,158.85111327262206,0.15099043854126537,success,
125.2,60.0,0.0,246.22,0.00017782794100389227,0.0271943170553546,0.0,158.85022430600657,0.15071511167359197,success,
125.2,60.0,0.0,246.22,0.00017782794100389227,0.06696665671246942,0.0,158.8502414205989,0.15090100476793286,success,
125.2,60.0,0.0,246.22,0.00017782794100389227,0.16490699516804797,0.0,158.8502811764254,0.15092538165122546,success,
125.2,60.0,0.0,246.22,0.00017782794100389227,0.40608742306066065,0.0,158.8503664836345,0.15092667792815728,success,
125.2,60.0,0.0,246.22,0.00017782794100389227,1.0,0.0,158.8505287467794,0.15090461617955966,success,
125.2,60.0,0.0,246.22,0.0031622776601683794,0.06445461798508376,0.0,158.83477474877384,0.15087185075238638,success,
125.2,60.0,0.0,246.22,0.0031622776601683794,0.4009448870160625,0.0,158.83700943299212,0.15091866544059454,success,
125.2,60.0,0.0,246.22,0.05623413251903491,0.007561133658021953,0.0,158.52358416272236,0.15044153106309216,success,
125.2,60.0,0.0,246.22,0.05623413251903491,0.025641308647168518,0.0,158.52699503280274,0.1503862241636501,success,
125.2,60.0,0.0,246.22,0.05623413251903491,0.08695477938573562,0.0,158.53787852459655,0.15043660628865832,success,
125.2,60.0,0.0,246.22,0.05623413251903491,0.2948809579910775,0.0,158.56904117000562,0.15037737818764543,success,
125.2,60.0,0.0,246.22,0.05623413251903491,1.0,0.0,158.6417411044478,0.1503339715802147,success,
125.2,15.555555555555555,0.0,246.22,1e-05,0.00012292155034006154,0.0,158.8510848188477,0.1509355441163142,success,
125.2,15.555555555555555,0.0,246.22,1e-05,0.0011674035828191153,0.0,158.85108493818595,0.15093677960986815,success,
125.2,15.555555555555555,0.0,246.22,1e-05,0.011086999158476631,0.0,158.851085998971,0.15097462192483585,success,
125.2,15.555555555555555,0.0,246.22,1e-05,0.10529482018825342,0.0,158.85109286270324,0.1509508667404468,success,
125.2,15.555555555555555,0.0,246.22,1e-05,1.0,0.0,158.85111798887522,0.1509280152063299,success,
125.2,15.555555555555555,0.0,246.22,0.00017782794100389227,0.00011780099481379853,0.0,158.8498596248428,0.15097790911425632,success,
125.2,15.555555555555555,0.0,246.22,0.00017782794100389227,0.0011307372997402007,0.0,158.84986167842965,0.1509291177704297,success,
125.2,15.555555555555555,0.0,246.22,0.00017782794100389227,0.010853616669746474,0.0,158.84988032952816,0.15094945922861353,success,
125.2,15.555555555555555,0.0,246.22,0.00017782794100389227,0.1041806924038542,0.0,158.85000223080178,0.15098011636494676,success,
125.2,15.555555555555555,0.0,246.22,0.00017782794100389227,1.0,0.0,158.8504506715176,0.15084994328181653,success,
125.2,15.555555555555555,0.0,246.22,0.0031622776601683794,4.4935892331959824e-05,0.0,158.8276218177142,0.1508899365789099,success,
125.2,15.555555555555555,0.0,246.22,0.0031622776601683794,0.0005488390800546126,0.0,158.82764552750723,0.15088047160247375,success,
125.2,15.555555555555555,0.0,246.22,0.0031622776601683794,0.006703423926021675,0.0,158.82790984428442,0.15091022474696086,success,
125.2,15.555555555555555,0.0,246.22,0.0031622776601683794,0.08187444000432414,0.0,158.82998669547334,0.15090668494494808,success,
125.2,15.555555555555555,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83856100465613,0.15091512484954678,success,
125.2,15.555555555555555,0.0,246.22,0.05623413251903491,0.004502222002868828,0.0,,,no_transition,
125.2,15.555555555555555,0.0,246.22,0.05623413251903491,0.01738081670366121,0.0,,,no_transition,
125.2,15.555555555555555,0.0,246.22,0.05623413251903491,0.06709859911256587,0.0,148.78775618080408,0.1744963181811888,success,
125.2,15.555555555555555,0.0,246.22,0.05623413251903491,0.25903397289268043,0.0,152.49090008747655,0.16699109077019592,success,
125.2,15.555555555555555,0.0,246.22,0.05623413251903491,1.0,0.0,153.3206531744323,0.1650896767843256,success,
125.2,21.11111111111111,0.0,246.22,1e-05,0.00041747271100458453,0.0,158.85108766054816,0.1510092974755916,success,
125.2,21.11111111111111,0.0,246.22,1e-05,0.002920593196041606,0.0,158.85108785509286,0.1509296221332786,success,
125.2,21.11111111111111,0.0,246.22,1e-05,0.020432148957086827,0.0,158.85108919096976,0.1509254515113717,success,
125.2,21.11111111111111,0.0,246.22,1e-05,0.14294106812629756,0.0,158.8510960922937,0.15085527390301426,success,
125.2,21.11111111111111,0.0,246.22,1e-05,1.0,0.0,158.85111822992513,0.15094251725742655,success,
125.2,21.11111111111111,0.0,246.22,0.00017782794100389227,0.00040799016684321,0.0,158.84991031548776,0.15084590379776083,success,
125.2,21.11111111111111,0.0,246.22,0.00017782794100389227,0.0028706964488520695,0.0,158.8499139164989,0.15095239900855614,success,
125.2,21.11111111111111,0.0,246.22,0.00017782794100389227,0.020198766468356673,0.0,158.84993769225116,0.1509286550956882,success,
125.2,21.11111111111111,0.0,246.22,0.00017782794100389227,0.14212236442008927,0.0,158.85006040916204,0.15053483898048048,success,
125.2,21.11111111111111,0.0,246.22,0.00017782794100389227,1.0,0.0,158.8504549967319,0.15083382083462302,success,
125.2,21.11111111111111,0.0,246.22,0.0031622776601683794,0.0002575567185949446,0.0,158.82867438032866,0.1508691562684374,success,
125.2,21.11111111111111,0.0,246.22,0.0031622776601683794,0.0020330809100095426,0.0,158.82872585962014,0.1509374321434,success,
125.2,21.11111111111111,0.0,246.22,0.0031622776601683794,0.016048573724631872,0.0,158.8291063505149,0.15088611187657397,success,
125.2,21.11111111111111,0.0,246.22,0.0031622776601683794,0.12668296540826585,0.0,158.83126399184474,0.15090446609789054,success,
125.2,21.11111111111111,0.0,246.22,0.0031622776601683794,1.0,0.0,158.83863394893885,0.15091533715590721,success,
125.2,21.11111111111111,0.0,246.22,0.05623413251903491,0.0033354609076596486,0.0,,,meta_stable,
125.2,21.11111111111111,0.0,246.22,0.05623413251903491,0.013879278528410699,0.0,131.23633464596384,0.27904207761394084,success,
125.2,21.11111111111111,0.0,246.22,0.05623413251903491,0.0577534493139557,0.0,148.76331162361413,0.17630276950833396,success,
125.2,21.11111111111111,0.0,246.22,0.05623413251903491,0.24031947343891152,0.0,152.48364576283413,0.16716924348335563,success,
125.2,21.11111111111111,0.0,246.22,0.05623413251903491,1.0,0.0,153.26687912196456,0.16517675270101662,success,
125.2,26.666666666666664,0.0,246.22,1e-05,0.0010633574679316912,0.0,158.8510903784269,0.15094423360544507,success,
125.2,26.666666666666664,0.0,246.22,1e-05,0.005888564875052425,0.0,158.8510906863771,0.1509424648773503,success,
125.2,26.666666666666664,0.0,246.22,1e-05,0.03260916233103345,0.0,158.8510922735423,0.15091313176158766,success,
125.2,26.666666666666664,0.0,246.22,1e-05,0.18058007179928096,0.0,158.85109900488843,0.15093762304327746,success,
125.2,26.666666666666664,0.0,246.22,1e-05,1.0,0.0,158.85111857558095,0.15093254698229538,success,
125.2,26.666666666666664,0.0,246.22,0.00017782794100389227,0.0010481911203972926,0.0,158.8499590623994,0.1509586842092189,success,
125.2,26.666666666666664,0.0,246.22,0.00017782794100389227,0.00582546177969094,0.0,158.8499644839803,0.15089493509708438,success,
125.2,26.666666666666664,0.0,246.22,0.00017782794100389227,0.03237577984230329,0.0,158.84999262852182,0.15092892108733355,success,
125.2,26.666666666666664,0.0,246.22,0.00017782794100389227,0.17993270920625662,0.0,158.8501123522469,0.15092543949304232,success,
125.2,26.666666666666664,0.0,246.22,0.00017782794100389227,1.0,0.0,158.85046105041144,0.15094866516376115,success,
125.2,26.666666666666664,0.0,246.22,0.0031622776601683794,0.0007966837670594409,0.0,158.82961803661493,0.15097309134921252,success,
