m1,m2,th,v0,lHS,lS,mu3,Tc,xic,Tc_Test,xic_Test,Tn,status,error_msg
125.2,13.571428571428571,0.0,246.22,0.0372759372031494,0.0029469487328803,0.0,89.22171313400169,2.539633615971698,,,,error,ValueError: The function value at x=2.783045441996611e+307 is NaN; solver cannot continue.
125.2,17.142857142857142,0.0,246.22,0.0372759372031494,0.0023438898508923,0.0,,,,,,no_transition,
125.2,17.142857142857142,0.0,246.22,0.0848342898244072,0.0150755931886743,0.0,,,,,,no_transition,
125.2,17.142857142857142,0.0,246.22,0.1930697728883249,0.0790435569496704,0.0,71.794966696548,0.9351845303616582,,,,error,ValueError: The function value at x=4.167394148419443e+307 is NaN; solver cannot continue.
125.2,20.714285714285715,0.0,246.22,0.0163789370695406,2.182827680986839e-05,0.0,,,,,,timeout,exceeded 30s
125.2,20.714285714285715,0.0,246.22,0.0163789370695406,4.983751940073829e-05,0.0,,,,,,timeout,exceeded 30s
125.2,20.714285714285715,0.0,246.22,0.0163789370695406,0.0001137871927158,0.0,141.05447711798482,1.016011408742126,,,,error,KeyError: np.float64(151.90627949995806)
125.2,20.714285714285715,0.0,246.22,0.0163789370695406,0.0002597947366127,0.0,142.238498905997,0.9809028804516051,142.238498905997,0.9809028804516051,138.72052782904996,Nucleation_FOPT,
125.2,20.714285714285715,0.0,246.22,0.0372759372031494,0.0016891158481079,0.0,92.70170634919103,2.414181013089739,92.70170634919103,2.414181013089739,50.05303017201609,Nucleation_FOPT,
125.2,20.714285714285715,0.0,246.22,0.0372759372031494,0.0027600465266314,0.0,112.51355949399841,1.7963352381953195,112.51355949399841,1.7963352381953195,107.39958524632968,Nucleation_FOPT,
125.2,20.714285714285715,0.0,246.22,0.0848342898244072,0.0134560158846992,0.0,,,,,,no_transition,
125.2,20.714285714285715,0.0,246.22,0.1930697728883249,0.0755101876912725,0.0,69.95862817284795,3.3966920600575956,,,,error,ValueError: The function value at x=1.4550986865381312e+308 is NaN; solver cannot continue.
125.2,24.285714285714285,0.0,246.22,0.0372759372031494,0.0010412840143161,0.0,95.8068648979948,2.3075103082636685,,,,Trapped_FOPT,
125.2,24.285714285714285,0.0,246.22,0.0372759372031494,0.0017659847744187,0.0,115.6286103929285,1.7093611842123964,115.6286103929285,1.7093611842123964,97.18286479950993,Nucleation_FOPT,
125.2,24.285714285714285,0.0,246.22,0.0372759372031494,0.0029950543565454,0.0,126.44848941802631,1.415951038894163,126.44848941802631,1.415951038894163,124.3720179135711,Nucleation_FOPT,
